"","geneName","type"
"7635","YP_003046590.1","Protein"
"7636","YP_003046591.1","Protein"
"7637","YP_003046592.1","Protein"
"7638","YP_003046593.1","Protein"
"7639","YP_003046594.1","Protein"
"7640","YP_003046595.1","Protein"
"7641","YP_003046596.1","Protein"
"7642","YP_003046597.1","Protein"
"7643","YP_003046598.1","Protein"
"7644","YP_003046599.1","Protein"
"7645","YP_003046600.1","Protein"
"7646","YP_003046601.1","Protein"
"7647","YP_003046602.1","Protein"
"7648","YP_003046603.1","Protein"
"7649","YP_003046604.1","Protein"
"7650","YP_003046605.1","Protein"
"7651","YP_003046606.1","Protein"
"7652","YP_003046607.1","Protein"
"7653","YP_003046608.1","Protein"
"7654","YP_003046609.1","Protein"
"7655","YP_003046610.1","Protein"
"7656","YP_003046611.1","Protein"
"7657","YP_003046612.1","Protein"
"7658","YP_003046613.1","Protein"
"7659","YP_003046614.1","Protein"
"7660","YP_003046615.1","Protein"
"7661","YP_003046616.1","Protein"
"7662","YP_003046617.1","Protein"
"7663","YP_003046618.1","Protein"
"7664","YP_003046619.1","Protein"
"7665","YP_003046620.1","Protein"
"7666","YP_003046621.1","Protein"
"7667","YP_003046622.1","Protein"
"7668","YP_003046623.1","Protein"
"7669","YP_003046624.1","Protein"
"7670","YP_003046625.1","Protein"
"7671","YP_003046626.1","Protein"
"7672","YP_003046627.1","Protein"
"7673","YP_003046628.1","Protein"
"7674","YP_003046629.1","Protein"
"7675","YP_003046630.1","Protein"
"7676","YP_003046631.1","Protein"
"7677","YP_003046632.1","Protein"
"7678","YP_003046633.1","Protein"
"7679","YP_003046634.1","Protein"
"7680","YP_003046635.1","Protein"
"7681","YP_003046636.1","Protein"
"7682","YP_003046637.1","Protein"
"7683","YP_003046638.1","Protein"
"7684","YP_003046639.1","Protein"
"7685","YP_003046640.1","Protein"
"7686","YP_003046641.1","Protein"
"7687","YP_003046642.1","Protein"
"7688","YP_003046643.1","Protein"
"7689","YP_003046644.1","Protein"
"7690","YP_003046645.1","Protein"
"7691","YP_003046646.1","Protein"
"7692","YP_003046647.1","Protein"
"7693","YP_003046648.1","Protein"
"7694","YP_003046649.1","Protein"
"7695","YP_003046650.1","Protein"
"7696","YP_003046651.1","Protein"
"7697","YP_003046652.1","Protein"
"7698","YP_003046653.1","Protein"
"7699","YP_003046654.1","Protein"
"7700","YP_003046655.1","Protein"
"7701","YP_003046656.1","Protein"
"7702","YP_003046657.1","Protein"
"7703","YP_003046658.1","Protein"
"7704","YP_003046659.1","Protein"
"7705","YP_003046660.1","Protein"
"7706","YP_003046661.1","Protein"
"7707","YP_003046662.1","Protein"
"7708","YP_003046663.1","Protein"
"7709","YP_003046664.1","Protein"
"7710","YP_003046665.1","Protein"
"7711","YP_003046666.1","Protein"
"7712","YP_003046667.1","Protein"
"7713","YP_003046668.1","Protein"
"7714","YP_003046669.1","Protein"
"7715","YP_003046670.1","Protein"
"7716","YP_003046671.1","Protein"
"7717","YP_003046672.1","Protein"
"7718","YP_003046673.1","Protein"
"7719","YP_003046674.1","Protein"
"7720","YP_003046675.1","Protein"
"7721","YP_003046676.1","Protein"
"7722","YP_003046677.1","Protein"
"7723","YP_003046678.1","Protein"
"7724","YP_003046679.1","Protein"
"7725","YP_003046680.1","Protein"
"7726","YP_003046681.1","Protein"
"7727","YP_003046682.1","Protein"
"7728","YP_003046683.1","Protein"
"7729","YP_003046684.1","Protein"
"7730","YP_003046685.1","Protein"
"7731","YP_003046686.1","Protein"
"7732","YP_003046687.1","Protein"
"7733","YP_003046688.1","Protein"
"7734","YP_003046689.1","Protein"
"7735","YP_003046690.1","Protein"
"7736","YP_003046691.1","Protein"
"7737","YP_003046692.1","Protein"
"7738","YP_003046693.1","Protein"
"7739","YP_003046694.1","Protein"
"7740","YP_003046695.1","Protein"
"7741","YP_003046696.1","Protein"
"7742","YP_003046697.1","Protein"
"7743","YP_003046698.1","Protein"
"7744","YP_003046699.1","Protein"
"7745","YP_003046700.1","Protein"
"7746","YP_003046701.1","Protein"
"7747","YP_003046702.1","Protein"
"7748","YP_003046703.1","Protein"
"7749","YP_003046704.1","Protein"
"7750","YP_003046705.1","Protein"
"7751","YP_003046706.1","Protein"
"7752","YP_003046707.1","Protein"
"7753","YP_003046708.1","Protein"
"7754","YP_003046709.1","Protein"
"7755","YP_003046710.1","Protein"
"7756","YP_003046711.1","Protein"
"7757","YP_003046712.1","Protein"
"7758","YP_003046713.1","Protein"
"7759","YP_003046714.1","Protein"
"7760","YP_003046715.1","Protein"
"7761","YP_003046716.1","Protein"
"7762","YP_003046717.1","Protein"
"7763","YP_003046718.1","Protein"
"7764","YP_003046719.1","Protein"
"7765","YP_003046720.1","Protein"
"7766","YP_003046721.1","Protein"
"7767","YP_003046722.1","Protein"
"7768","YP_003046723.1","Protein"
"7769","YP_003046724.1","Protein"
"7770","YP_003046725.1","Protein"
"7771","YP_003046726.1","Protein"
"7772","YP_003046727.1","Protein"
"7773","YP_003046728.1","Protein"
"7774","YP_003046729.1","Protein"
"7775","YP_003046730.1","Protein"
"7776","YP_003046731.1","Protein"
"7777","YP_003046732.1","Protein"
"7778","YP_003046733.1","Protein"
"7779","YP_003046734.1","Protein"
"7780","YP_003046735.1","Protein"
"7781","YP_003046736.1","Protein"
"7782","YP_003046737.1","Protein"
"7783","YP_003046738.1","Protein"
"7784","YP_003046739.1","Protein"
"7785","YP_003046740.1","Protein"
"7786","YP_003046741.1","Protein"
"7787","YP_003046742.1","Protein"
"7788","YP_003046743.1","Protein"
"7789","YP_003046744.1","Protein"
"7790","YP_003046745.1","Protein"
"7791","YP_003046746.1","Protein"
"7792","YP_003046747.1","Protein"
"7793","YP_003046748.1","Protein"
"7794","YP_003046749.1","Protein"
"7795","YP_003046750.1","Protein"
"7796","YP_003046751.1","Protein"
"7797","YP_003046752.1","Protein"
"7798","YP_003046753.1","Protein"
"7799","YP_003046754.1","Protein"
"7800","YP_003046755.1","Protein"
"7801","YP_003046756.1","Protein"
"7802","YP_003046757.1","Protein"
"7803","YP_003046758.1","Protein"
"7804","YP_003046759.1","Protein"
"7805","YP_003046760.1","Protein"
"7806","YP_003046761.1","Protein"
"7807","YP_003046762.1","Protein"
"7808","YP_003046763.1","Protein"
"7809","YP_003046764.1","Protein"
"7810","YP_003046765.1","Protein"
"7811","YP_003046766.1","Protein"
"7812","YP_003046767.1","Protein"
"7813","YP_003046768.1","Protein"
"7814","YP_003046769.1","Protein"
"7815","YP_003046770.1","Protein"
"7816","YP_003046771.1","Protein"
"7817","YP_003046772.1","Protein"
"7818","YP_003046773.1","Protein"
"7819","YP_003046774.1","Protein"
"7820","YP_003046775.1","Protein"
"7821","YP_003046776.1","Protein"
"7822","YP_003046777.1","Protein"
"7823","YP_003046778.1","Protein"
"7824","YP_003046779.1","Protein"
"7825","YP_003046780.1","Protein"
"7826","YP_003046781.1","Protein"
"7827","YP_003046782.1","Protein"
"7828","YP_003046783.1","Protein"
"7829","YP_003046784.1","Protein"
"7830","YP_003046785.1","Protein"
"7831","YP_003046786.1","Protein"
"7832","YP_003046787.1","Protein"
"7833","YP_003046788.1","Protein"
"7834","YP_003046789.1","Protein"
"7835","YP_003046790.1","Protein"
"7836","YP_003046791.1","Protein"
"7837","YP_003046792.1","Protein"
"7838","YP_003046793.1","Protein"
"7839","YP_003046794.1","Protein"
"7840","YP_003046795.1","Protein"
"7841","YP_003046796.1","Protein"
"7842","YP_003046797.1","Protein"
"7843","YP_003046798.1","Protein"
"7844","YP_003046799.1","Protein"
"7845","YP_003046800.1","Protein"
"7846","YP_003046801.1","Protein"
"7847","YP_003046802.1","Protein"
"7848","YP_003046803.1","Protein"
"7849","YP_003046804.1","Protein"
"7850","YP_003046805.1","Protein"
"7851","YP_003046806.1","Protein"
"7852","YP_003046807.1","Protein"
"7853","YP_003046808.1","Protein"
"7854","YP_003046809.1","Protein"
"7855","YP_003046810.1","Protein"
"7856","YP_003046811.1","Protein"
"7857","YP_003046812.1","Protein"
"7858","YP_003046813.1","Protein"
"7859","YP_003046814.1","Protein"
"7860","YP_003046815.1","Protein"
"7861","YP_003046816.1","Protein"
"7862","YP_003046817.1","Protein"
"7863","YP_003046818.1","Protein"
"7864","YP_003046819.1","Protein"
"7865","YP_003046820.1","Protein"
"7866","YP_003046821.1","Protein"
"7867","YP_003046822.1","Protein"
"7868","YP_003046823.1","Protein"
"7869","YP_003046824.1","Protein"
"7870","YP_003046825.1","Protein"
"7871","YP_003046826.1","Protein"
"7872","YP_003046827.1","Protein"
"7873","YP_003046828.1","Protein"
"7874","YP_003046829.1","Protein"
"7875","YP_003046830.1","Protein"
"7876","YP_003046831.1","Protein"
"7877","YP_003046832.1","Protein"
"7878","YP_003046833.1","Protein"
"7879","YP_003046834.1","Protein"
"7880","YP_003046835.1","Protein"
"7881","YP_003046836.1","Protein"
"7882","YP_003046837.1","Protein"
"7883","YP_003046838.1","Protein"
"7884","YP_003046839.1","Protein"
"7885","YP_003046840.1","Protein"
"7886","YP_003046841.1","Protein"
"7887","YP_003046842.1","Protein"
"7888","YP_003046843.1","Protein"
"7889","YP_003046844.1","Protein"
"7890","YP_003046845.1","Protein"
"7891","YP_003046846.1","Protein"
"7892","YP_003046847.1","Protein"
"7893","YP_003046848.1","Protein"
"7894","YP_003046849.1","Protein"
"7895","YP_003046850.1","Protein"
"7896","YP_003046851.1","Protein"
"7897","YP_003046852.1","Protein"
"7898","YP_003046853.1","Protein"
"7899","YP_003046854.1","Protein"
"7900","YP_003046855.1","Protein"
"7901","YP_003046856.1","Protein"
"7902","YP_003046857.1","Protein"
"7903","YP_003046858.1","Protein"
"7904","YP_003046859.1","Protein"
"7905","YP_003046860.1","Protein"
"7906","YP_003046861.1","Protein"
"7907","YP_003046862.1","Protein"
"7908","YP_003046863.1","Protein"
"7909","YP_003046864.1","Protein"
"7910","YP_003046865.1","Protein"
"7911","YP_003046866.1","Protein"
"7912","YP_003046867.1","Protein"
"7913","YP_003046868.1","Protein"
"7914","YP_003046869.1","Protein"
"7915","YP_003046870.1","Protein"
"7916","YP_003046871.1","Protein"
"7917","YP_003046872.1","Protein"
"7918","YP_003046873.1","Protein"
"7919","YP_003046874.1","Protein"
"7920","YP_003046875.1","Protein"
"7921","YP_003046876.1","Protein"
"7922","YP_003046877.1","Protein"
"7923","YP_003046878.1","Protein"
"7924","YP_003046879.1","Protein"
"7925","YP_003046880.1","Protein"
"7926","YP_003046881.1","Protein"
"7927","YP_003046882.1","Protein"
"7928","YP_003046883.1","Protein"
"7929","YP_003046884.1","Protein"
"7930","YP_003046885.1","Protein"
"7931","YP_003046886.1","Protein"
"7932","YP_003046887.1","Protein"
"7933","YP_003046888.1","Protein"
"7934","YP_003046889.1","Protein"
"7935","YP_003046890.1","Protein"
"7936","YP_003046891.1","Protein"
"7937","YP_003046892.1","Protein"
"7938","YP_003046893.1","Protein"
"7939","YP_003046894.1","Protein"
"7940","YP_003046895.1","Protein"
"7941","YP_003046896.1","Protein"
"7942","YP_003046897.1","Protein"
"7943","YP_003046898.1","Protein"
"7944","YP_003046899.1","Protein"
"7945","YP_003046900.1","Protein"
"7946","YP_003046901.1","Protein"
"7947","YP_003046902.1","Protein"
"7948","YP_003046903.1","Protein"
"7949","YP_003046904.1","Protein"
"7950","YP_003046905.1","Protein"
"7951","YP_003046906.1","Protein"
"7952","YP_003046907.1","Protein"
"7953","YP_003046908.1","Protein"
"7954","YP_003046909.1","Protein"
"7955","YP_003046910.1","Protein"
"7956","YP_003046911.1","Protein"
"7957","YP_003046912.1","Protein"
"7958","YP_003046913.1","Protein"
"7959","YP_003046914.1","Protein"
"7960","YP_003046915.1","Protein"
"7961","YP_003046916.1","Protein"
"7962","YP_003046917.1","Protein"
"7963","YP_003046918.1","Protein"
"7964","YP_003046919.1","Protein"
"7965","YP_003046920.1","Protein"
"7966","YP_003046921.1","Protein"
"7967","YP_003046922.1","Protein"
"7968","YP_003046923.1","Protein"
"7969","YP_003046924.1","Protein"
"7970","YP_003046925.1","Protein"
"7971","YP_003046926.1","Protein"
"7972","YP_003046927.1","Protein"
"7973","YP_003046928.1","Protein"
"7974","YP_003046929.1","Protein"
"7975","YP_003046930.1","Protein"
"7976","YP_003046931.1","Protein"
"7977","YP_003046932.1","Protein"
"7978","YP_003046933.1","Protein"
"7979","YP_003046934.1","Protein"
"7980","YP_003046935.1","Protein"
"7981","YP_003046936.1","Protein"
"7982","YP_003046937.1","Protein"
"7983","YP_003046938.1","Protein"
"7984","YP_003046939.1","Protein"
"7985","YP_003046940.1","Protein"
"7986","YP_003046941.1","Protein"
"7987","YP_003046942.1","Protein"
"7988","YP_003046943.1","Protein"
"7989","YP_003046944.1","Protein"
"7990","YP_003046945.1","Protein"
"7991","YP_003046946.1","Protein"
"7992","YP_003046947.1","Protein"
"7993","YP_003046948.1","Protein"
"7994","YP_003046949.1","Protein"
"7995","YP_003046950.1","Protein"
"7996","YP_003046951.1","Protein"
"7997","YP_003046952.1","Protein"
"7998","YP_003046953.1","Protein"
"7999","YP_003046954.1","Protein"
"8000","YP_003046955.1","Protein"
"8001","YP_003046956.1","Protein"
"8002","YP_003046957.1","Protein"
"8003","YP_003046958.1","Protein"
"8004","YP_003046959.1","Protein"
"8005","YP_003046960.1","Protein"
"8006","YP_003046961.1","Protein"
"8007","YP_003046962.1","Protein"
"8008","YP_003046963.1","Protein"
"8009","YP_003046964.1","Protein"
"8010","YP_003046965.1","Protein"
"8011","YP_003046966.1","Protein"
"8012","YP_003046967.1","Protein"
"8013","YP_003046968.1","Protein"
"8014","YP_003046969.1","Protein"
"8015","YP_003046970.1","Protein"
"8016","YP_003046971.1","Protein"
"8017","YP_003046972.1","Protein"
"8018","YP_003046973.1","Protein"
"8019","YP_003046974.1","Protein"
"8020","YP_003046975.1","Protein"
"8021","YP_003046976.1","Protein"
"8022","YP_003046977.1","Protein"
"8023","YP_003046978.1","Protein"
"8024","YP_003046979.1","Protein"
"8025","YP_003046980.1","Protein"
"8026","YP_003046981.1","Protein"
"8027","YP_003046982.1","Protein"
"8028","YP_003046983.1","Protein"
"8029","YP_003046984.1","Protein"
"8030","YP_003046985.1","Protein"
"8031","YP_003046986.1","Protein"
"8032","YP_003046987.1","Protein"
"8033","YP_003046988.1","Protein"
"8034","YP_003046989.1","Protein"
"8035","YP_003046990.1","Protein"
"8036","YP_003046991.1","Protein"
"8037","YP_003046992.1","Protein"
"8038","YP_003046993.1","Protein"
"8039","YP_003046994.1","Protein"
"8040","YP_003046995.1","Protein"
"8041","YP_003046996.1","Protein"
"8042","YP_003046997.1","Protein"
"8043","YP_003046998.1","Protein"
"8044","YP_003046999.1","Protein"
"8045","YP_003047000.1","Protein"
"8046","YP_003047001.1","Protein"
"8047","YP_003047002.1","Protein"
"8048","YP_003047003.1","Protein"
"8049","YP_003047004.1","Protein"
"8050","YP_003047005.1","Protein"
"8051","YP_003047006.1","Protein"
"8052","YP_003047007.1","Protein"
"8053","YP_003047008.1","Protein"
"8054","YP_003047009.1","Protein"
"8055","YP_003047010.1","Protein"
"8056","YP_003047011.1","Protein"
"8057","YP_003047012.1","Protein"
"8058","YP_003047013.1","Protein"
"8059","YP_003047014.1","Protein"
"8060","YP_003047015.1","Protein"
"8061","YP_003047016.1","Protein"
"8062","YP_003047017.1","Protein"
"8063","YP_003047018.1","Protein"
"8064","YP_003047019.1","Protein"
"8065","YP_003047020.1","Protein"
"8066","YP_003047021.1","Protein"
"8067","YP_003047022.1","Protein"
"8068","YP_003047023.1","Protein"
"8069","YP_003047024.1","Protein"
"8070","YP_003047025.1","Protein"
"8071","YP_003047026.1","Protein"
"8072","YP_003047027.1","Protein"
"8073","YP_003047028.1","Protein"
"8074","YP_003047029.1","Protein"
"8075","YP_003047030.1","Protein"
"8076","YP_003047031.1","Protein"
"8077","YP_003047032.1","Protein"
"8078","YP_003047033.1","Protein"
"8079","YP_003047034.1","Protein"
"8080","YP_003047035.1","Protein"
"8081","YP_003047036.1","Protein"
"8082","YP_003047037.1","Protein"
"8083","YP_003047038.1","Protein"
"8084","YP_003047039.1","Protein"
"8085","YP_003047040.1","Protein"
"8086","YP_003047041.1","Protein"
"8087","YP_003047042.1","Protein"
"8088","YP_003047043.1","Protein"
"8089","YP_003047044.1","Protein"
"8090","YP_003047045.1","Protein"
"8091","YP_003047046.1","Protein"
"8092","YP_003047047.1","Protein"
"8093","YP_003047048.1","Protein"
"8094","YP_003047049.1","Protein"
"8095","YP_003047050.1","Protein"
"8096","YP_003047051.1","Protein"
"8097","YP_003047052.1","Protein"
"8098","YP_003047053.1","Protein"
"8099","YP_003047054.1","Protein"
"8100","YP_003047055.1","Protein"
"8101","YP_003047056.1","Protein"
"8102","YP_003047057.1","Protein"
"8103","YP_003047058.1","Protein"
"8104","YP_003047059.1","Protein"
"8105","YP_003047060.1","Protein"
"8106","YP_003047061.1","Protein"
"8107","YP_003047062.1","Protein"
"8108","YP_003047063.1","Protein"
"8109","YP_003047064.1","Protein"
"8110","YP_003047065.1","Protein"
"8111","YP_003047066.1","Protein"
"8112","YP_003047067.1","Protein"
"8113","YP_003047068.1","Protein"
"8114","YP_003047069.1","Protein"
"8115","YP_003047071.1","Protein"
"8116","YP_003047072.1","Protein"
"8117","YP_003047073.1","Protein"
"8118","YP_003047074.1","Protein"
"8119","YP_003047075.1","Protein"
"8120","YP_003047076.1","Protein"
"8121","YP_003047077.1","Protein"
"8122","YP_003047078.1","Protein"
"8123","YP_003047079.1","Protein"
"8124","YP_003047080.1","Protein"
"8125","YP_003047081.1","Protein"
"8126","YP_003047082.1","Protein"
"8127","YP_003047083.1","Protein"
"8128","YP_003047084.1","Protein"
"8129","YP_003047085.1","Protein"
"8130","YP_003047086.1","Protein"
"8131","YP_003047087.1","Protein"
"8132","YP_003047088.1","Protein"
"8133","YP_003047089.1","Protein"
"8134","YP_003047090.1","Protein"
"8135","YP_003047091.1","Protein"
"8136","YP_003047092.1","Protein"
"8137","YP_003047093.1","Protein"
"8138","YP_003047094.1","Protein"
"8139","YP_003047095.1","Protein"
"8140","YP_003047096.1","Protein"
"8141","YP_003047097.1","Protein"
"8142","YP_003047098.1","Protein"
"8143","YP_003047099.1","Protein"
"8144","YP_003047100.1","Protein"
"8145","YP_003047101.1","Protein"
"8146","YP_003047102.1","Protein"
"8147","YP_003047103.1","Protein"
"8148","YP_003047104.1","Protein"
"8149","YP_003047105.1","Protein"
"8150","YP_003047106.1","Protein"
"8151","YP_003047107.1","Protein"
"8152","YP_003047108.1","Protein"
"8153","YP_003047109.1","Protein"
"8154","YP_003047110.1","Protein"
"8155","YP_003047111.1","Protein"
"8156","YP_003047112.1","Protein"
"8157","YP_003047113.1","Protein"
"8158","YP_003047114.1","Protein"
"8159","YP_003047115.1","Protein"
"8160","YP_003047116.1","Protein"
"8161","YP_003047117.1","Protein"
"8162","YP_003047118.1","Protein"
"8163","YP_003047119.1","Protein"
"8164","YP_003047120.1","Protein"
"8165","YP_003047121.1","Protein"
"8166","YP_003047122.1","Protein"
"8167","YP_003047123.1","Protein"
"8168","YP_003047124.1","Protein"
"8169","YP_003047125.1","Protein"
"8170","YP_003047126.1","Protein"
"8171","YP_003047127.1","Protein"
"8172","YP_003047128.1","Protein"
"8173","YP_003047129.1","Protein"
"8174","YP_003047130.1","Protein"
"8175","YP_003047131.1","Protein"
"8176","YP_003047132.1","Protein"
"8177","YP_003047133.1","Protein"
"8178","YP_003047134.1","Protein"
"8179","YP_003047135.1","Protein"
"8180","YP_003047136.1","Protein"
"8181","YP_003047137.1","Protein"
