,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
2518,YP_003045750.1,1.67884221192723,-1.56967170219917,1.17531769398265,-1.33552971271982,0.181703037237119,0.342236788582535,ygbD,ECB_02561,b2711,-1,protein,Sta,carbonSource,gluconate,glucose
2519,YP_003045751.1,1.76171731847737,-2.54129901569805,1.24062481721627,-2.04840253107321,0.0405205737419354,0.147435507497016,hypF,ECB_02562,b2712,-1,protein,Sta,carbonSource,gluconate,glucose
2520,YP_003045752.1,0.612342854494185,-1.3109564234741,1.41474000325751,-0.926641234753776,0.354112838084316,NA,hydN,ECB_02563,b2713,-1,protein,Sta,carbonSource,gluconate,glucose
2521,YP_003045753.1,1.5412236145479,-2.73691180267877,1.21307165018834,-2.25618313827864,0.0240591641065578,NA,ascG,ECB_02564,b2714,-1,protein,Sta,carbonSource,gluconate,glucose
2522,YP_003045754.1,1.11499584481279,0.959412698885736,0.934116126538578,1.02708075755088,0.304382438690235,NA,ascF,ECB_02565,b2715,1,protein,Sta,carbonSource,gluconate,glucose
2523,YP_003045755.1,1.08212921703525,-2.48885381257208,1.34276337943142,-1.85353119596244,0.0638062590563562,NA,ascB,ECB_02566,b2716,-1,protein,Sta,carbonSource,gluconate,glucose
2524,YP_003045756.1,1.23049788683506,0.775042697812837,0.965850266430676,0.802446015444016,0.42229500422748,NA,hycI,ECB_02567,b2717,1,protein,Sta,carbonSource,gluconate,glucose
2525,YP_003045757.1,0.158083302006122,-0.219426598932959,1.46159595166362,-0.150128083403079,0.880663563720227,NA,hycH,ECB_02568,b2718,-1,protein,Sta,carbonSource,gluconate,glucose
2526,YP_003045758.1,0.90387855996869,-1.64423556278057,1.39764667295492,-1.17643149345056,0.239422492972435,NA,hycG,ECB_02569,b2719,-1,protein,Sta,carbonSource,gluconate,glucose
2527,YP_003045759.1,0.301875353184809,-1.18962720844894,1.46006733626928,-0.814775578425476,0.415200782458245,NA,hycF,ECB_02570,b2720,-1,protein,Sta,carbonSource,gluconate,glucose
2528,YP_003045760.1,3.48807762583154,-1.25525478062646,0.966299745329007,-1.29903250693611,0.193932773586088,0.355849130552633,hycE,ECB_02571,b2721,-1,protein,Sta,carbonSource,gluconate,glucose
2529,YP_003045761.1,0.266172836029277,-0.926919088157095,1.45277803607995,-0.638032146093158,0.523452754613949,NA,hycD,ECB_02572,b2722,-1,protein,Sta,carbonSource,gluconate,glucose
2530,YP_003045762.1,0.33734683852603,-0.839408783405393,1.44109738705434,-0.582478874048322,0.560244167414021,NA,hycC,ECB_02573,b2723,-1,protein,Sta,carbonSource,gluconate,glucose
2531,YP_003045763.1,0.246369083637877,-0.576189001368298,1.45209099358835,-0.396799514570669,0.691515308723642,NA,hycB,ECB_02574,b2724,-1,protein,Sta,carbonSource,gluconate,glucose
2532,YP_003045764.1,0.357913858131664,-1.36786737362598,1.41684462897165,-0.965432162183358,0.334328398798297,NA,hycA,ECB_02575,b2725,-1,protein,Sta,carbonSource,gluconate,glucose
2533,YP_003045765.1,0.582209564204615,-1.97355893556759,1.34042860668093,-1.47233424125017,0.140930641105266,NA,hypA,ECB_02576,b2726,-1,protein,Sta,carbonSource,gluconate,glucose
2534,YP_003045766.1,3.19422958523407,0.505856553195456,0.785983863886448,0.64359661366857,0.519837046716686,0.640911891988108,hypB,ECB_02577,b2727,1,protein,Sta,carbonSource,gluconate,glucose
2535,YP_003045767.1,0.126154190594053,-0.475447520678594,1.39463868658409,-0.340910893446614,0.733170663769398,NA,hypC,ECB_02578,b2728,-1,protein,Sta,carbonSource,gluconate,glucose
2536,YP_003045768.1,0.529739868511442,-1.6186030681034,1.41545695414039,-1.14351981059458,0.252822834323155,NA,hypD,ECB_02579,b2729,-1,protein,Sta,carbonSource,gluconate,glucose
2537,YP_003045769.1,0.521193979183053,-0.26483355874012,1.22846024724591,-0.21558170834901,0.829313815161975,NA,hypE,ECB_02580,b2730,-1,protein,Sta,carbonSource,gluconate,glucose
2538,YP_003045770.1,1.6189001049626,-0.101433537165769,1.04443117758809,-0.0971184500638997,0.922632329089468,0.955775432173265,fhlA,ECB_02581,b2731,-1,protein,Sta,carbonSource,gluconate,glucose
2539,YP_003045771.1,0.725267004887751,-1.54300709065782,1.38303829139105,-1.11566476522199,0.264565658110101,NA,ygbA,ECB_02582,b2732,-1,protein,Sta,carbonSource,gluconate,glucose
2540,YP_003045772.1,21.7319531255386,1.2598032124004,0.399694191567038,3.15191773856212,0.0016220196238681,0.0232308045458693,mutS,ECB_02583,b2733,1,protein,Sta,carbonSource,gluconate,glucose
2541,YP_003045773.1,0.168238499568238,0.90923956377861,1.37258818516874,0.66242706560004,0.507697562666337,NA,pphB,ECB_02584,b2734,1,protein,Sta,carbonSource,gluconate,glucose
2542,YP_003045774.1,1.05749914640661,-2.17794353171033,1.31244811554688,-1.65945114775284,0.0970249169507238,NA,ygbI,ECB_02585,b2735,-1,protein,Sta,carbonSource,gluconate,glucose
2543,YP_003045775.1,0.516960667573005,-0.63280579939762,1.39794834908989,-0.452667510791508,0.650788177683857,NA,ygbJ,ECB_02586,b2736,-1,protein,Sta,carbonSource,gluconate,glucose
2544,YP_003045776.1,1.10746940631698,-1.65333107958885,1.23325431193118,-1.34062460888529,0.180042363235663,NA,ygbK,ECB_02587,b2737,-1,protein,Sta,carbonSource,gluconate,glucose
2545,YP_003045777.1,0.361636566088705,-1.36588011579657,1.44527395096147,-0.945066584011918,0.34462488389078,NA,ygbL,ECB_02588,b2738,-1,protein,Sta,carbonSource,gluconate,glucose
2546,YP_003045778.1,0.845109967354501,0.865937874737825,1.04283490100149,0.830369096686562,0.406330132429413,NA,ygbM,ECB_02589,b2739,1,protein,Sta,carbonSource,gluconate,glucose
2547,YP_003045779.1,0.331128103194812,-0.675289954760918,1.36254465697219,-0.495609410895587,0.620170011792539,NA,ygbN,ECB_02590,b2740,-1,protein,Sta,carbonSource,gluconate,glucose
